,ltable_id,rtable_id,id,name,year,rating,rank,num_players,min_num_players,max_num_players,gameplay_time,min_gameplay_time,max_gameplay_time,min_age,complexity_weight,category,mechanisms,type,BGG_link,store_names,store_prices,links_to_buy,availability,international_store
484,1059,888,1059,Scrabble Scoring Anagrams,1972.0,6.6,,1-12,1.0,12.0,60  Min,60.0,60.0,10.0,2.0,Abstract Strategy;Word Game,Chit-Pull System,Scrabble,http://www.boardgamegeek.com/boardgame/7572,"Noble Knight Games,Amazon.com,","$12.00,$36.99,Prices from $ 1.00","http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147569073_A_InventoryID_E_2148192606_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=scrabbleanagram,http://www.amazon.com/Scoring-Anagrams-Scrabble-Selchow-Righter/dp/B0041UEWK4%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0041UEWK4,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Scrabble%20-%20Anagrams&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,In Stock","False,False,False"
485,2296,3201,2296,The Moscow Campaign,1972.0,6.4,8202.0,2,2.0,2.0,120  Min,120.0,120.0,12.0,2.42,Wargame;World War II,Dice Rolling;Hex-and-Counter;Simulation,Cities: Moscow;Country: Russia,http://www.boardgamegeek.com/boardgame/8754,"Amazon.com,Noble Knight Games,","-,$50.00,Prices from $ 5.00","http://www.amazon.com/SPI-Moscow-Campaign-Counterstrike-Boardgame/dp/B01BK61O4I%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01BK61O4I,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147342079_A_InventoryID_E_2148048096_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=moscowcampaign,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Moscow%20Campaign&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,In Stock","False,False,False"
486,4917,9937,4917,Statis Pro Basketball,1972.0,6.9,2972.0,1-2,1.0,2.0,90  Min,90.0,90.0,12.0,2.14,Card Game;Sports,Simulation,Sports Illustrated (Time Inc) Line;Sports: Basketball,http://www.boardgamegeek.com/boardgame/4453,Noble Knight Games,$95.00,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_-1374162440_A_InventoryID_E_2148360952_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=statiprobasketball,In Stock,False
487,398,1673,398,Wolfpack,1974.0,6.1,6639.0,1,1.0,1.0,120  Min,120.0,120.0,12.0,2.56,Nautical;Wargame;World War II,Dice Rolling;Hex-and-Counter,Magazine: Strategy & Tactics;Solitaire Games;Solitaire Wargames,http://www.boardgamegeek.com/boardgame/6946,"Amazon.com,Noble Knight Games,","$34.99,$40.00,Prices from $ 8.00","http://www.amazon.com/Team-Associated-Wolfpack-4800mAh-Battery/dp/B00AF1AWNY%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00AF1AWNY,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_10242_A_InventoryID_E_2148187040_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=wolfpack,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=WolfPack&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,In Stock","False,False,False"
488,4017,2208,4017,Operation Olympic,1974.0,6.2,6973.0,1-2,1.0,2.0,120  Min,120.0,120.0,12.0,2.71,Wargame;World War II,Hex-and-Counter,Country: Japan;Magazine: Strategy & Tactics,http://www.boardgamegeek.com/boardgame/3576,"Noble Knight Games,Noble Knight Games,Noble Knight Games,Amazon.com,","$12.00,$30.00,$50.00,$99.99,Prices from $ 20.00","http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_-1682603266_A_InventoryID_E_2148373822_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=operationolympic,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_-1887840922_A_InventoryID_E_2147959519_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=operationolympic,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_-1682603266_A_InventoryID_E_2148403213_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=operationolympic,http://www.amazon.com/DG-Operations-published-Magazine-magazine/dp/B00JM2MPD2%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00JM2MPD2,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Operation%20Olympic&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,In Stock,In Stock,In Stock","False,False,False,False,False"
489,4487,8325,4487,Battlewagon Salvo,1974.0,3.0,,2-6,2.0,6.0,60  Min,60.0,60.0,12.0,1.0,Deduction;Nautical,Paper-and-Pencil;Secret Unit Deployment,Battleship,http://www.boardgamegeek.com/boardgame/4032,"Amazon.com,Noble Knight Games,","-,$4.00,Prices from $ 4.00","http://www.amazon.com/GameScience-Battlewagon-Salvo-Game/dp/B004XXIM3M%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB004XXIM3M,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147344443_A_InventoryID_E_2148234892_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=battlewagonsalvo,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Battlewagon%20Salvo%20Game&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,In Stock","False,False,False"
490,4510,7062,4510,1776: The Birth Of A Nation,1974.0,4.3,,2-8,2.0,8.0,60  Min,60.0,60.0,12.0,1.0,Age of Reason;American Indian Wars;American Revolutionary War;Political;Wargame,Roll / Spin and Move,Admin: Better Description Needed!,http://www.boardgamegeek.com/boardgame/4057,"Amazon.com,Noble Knight Games,","-,$14.00,Prices from $ 12.00","http://www.amazon.com/Reiss-Games-1776-Birth-Nation/dp/B004EDBCM4%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB004EDBCM4,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147348772_A_InventoryID_E_2148308764_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=1776birthnation,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=1776%20-%20The%20Birth%20of%20A%20Nation&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,In Stock","False,False,False"
491,5793,7343,5793,Basketball Strategy,1974.0,5.3,11367.0,2,2.0,2.0,30  Min,30.0,30.0,12.0,2.13,Sports,Rock-Paper-Scissors;Simulation,Sports: Basketball,http://www.boardgamegeek.com/boardgame/5304,"Noble Knight Games,Noble Knight Games,","$8.50,$35.00,Prices from $ 35.00","http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_10027_A_InventoryID_E_2148272319_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=basketballstrategy,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_10027_A_InventoryID_E_2148361889_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=basketballstrategy,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Basketball%20Strategy%20(Blue%20Box)&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,In Stock","False,False,False"
492,633,6065,633,Panzer Grenadier: Arctic Front,2002.0,7.0,,2,2.0,2.0,300  Min,300.0,300.0,12.0,2.67,Expansion for Base-game;Wargame;World War II,Hex-and-Counter;Secret Unit Deployment;Simulation,Panzer Grenadier,http://www.boardgamegeek.com/boardgame/7168,"HitGames.ca,Amazon.com","CAD 29.99,CAD  59.49","http://www.hitgames.ca/panzer-grenadier-arctic-front.html?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=panzergrenadierarcticfront,http://www.amazon.ca/Avalanche-Press-Panzer-Grenadier-Arctic/dp/B0055QXHW2%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard02-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0055QXHW2","Unavailable,In Stock","True,True"
493,637,1505,637,Panzer Grenadier: Battle of the Bulge,2002.0,7.1,3344.0,2,2.0,2.0,360  Min,360.0,360.0,12.0,2.76,Wargame;World War II,Dice Rolling;Hex-and-Counter;Secret Unit Deployment,Panzer Grenadier;World War 2: Battle of the Bulge,http://www.boardgamegeek.com/boardgame/7176,"Amazon.com,BoardGameCo,,HitGames.ca,Amazon.com,Amazon.com,Amazon.com","$44.99,$49.99,Prices from $ 54.00,CAD 63.99,CAD  135.58,-,""EUR 50,00""","http://www.amazon.com/Avalanche-Panzer-Grenadier-Battle-Bulge/dp/B0010JDW82%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0010JDW82,http://boardgameco.com/product/panzer-grenadier-battle-of-the-bulge/?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=panzergrenadierbattlebulge,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Panzer%20Grenadier%3A%20Battle%20of%20the%20Bulge&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg,http://www.hitgames.ca/panzer-grenadier-battle-of-the-bulge.html?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=panzergrenadierbattlebulge,http://www.amazon.ca/Avalanche-Press-Panzer-Grenadier-Battle/dp/B0010JDW82%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard02-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0010JDW82,http://www.amazon.co.uk/Panzer-Grenadier-Boxed-Games-Battle/dp/B0010JDW82%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard013-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0010JDW82,http://www.amazon.de/Unbekannt-Panzer-Grenadier-Battle-Bulge/dp/B0010JDW82%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard010-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0010JDW82","In Stock,In Stock,In Stock,Unavailable,In Stock,In Stock,In Stock","False,False,False,True,True,True,True"
494,1387,8673,1387,Break A Leg,2002.0,6.5,,1-6,1.0,6.0,30  Min,30.0,30.0,12.0,3.0,Card Game;Children's Game,Co-operative Play,,http://www.boardgamegeek.com/boardgame/7881,"Funagain Games,Amazon.com","$19.99,$21.99","https://www.funagain.com/control/product?product_id=013534&affil=BGPC&utm_source=boardgameprices.com&utm_medium=price-search&utm_term=breakleg,http://www.amazon.com/Gund-Break-inch-Well-Teddy/dp/B000FW3BFO%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB000FW3BFO","In Stock,In Stock","False,False"
495,1553,328,1553,Eagles of the Empire: Napoleon in the Desert,2002.0,4.9,11536.0,2,2.0,2.0,120  Min,120.0,120.0,12.0,2.47,Napoleonic;Wargame,Area Movement;Area-Impulse;Dice Rolling;Simulation,Country: Egypt;Eagles Of The Empire,http://www.boardgamegeek.com/boardgame/8038,"Amazon.com,Noble Knight Games,Noble Knight Games,","-,$12.00,$20.00,Prices from $ 15.00","http://www.amazon.com/Eagles-Empire-Napoleon-Desert-VG/dp/B0008EM03I%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0008EM03I,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_1298416874_A_InventoryID_E_2148374468_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=eagleempirenapoleondesert,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_1298416874_A_InventoryID_E_2148346715_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=eagleempirenapoleondesert,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Eagles%20of%20the%20Empire%20-%20Napoleon%20in%20the%20Desert&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,In Stock,In Stock","False,False,False,False"
496,2503,4976,2503,Beat the Experts,2002.0,4.7,11499.0,2-4,2.0,4.0,10  Min,10.0,10.0,8.0,1.67,Trivia,,,http://www.boardgamegeek.com/boardgame/8972,"Amazon.com,Noble Knight Games,","$3.40,$20.00,Prices from $ 6.00","http://www.amazon.com/University-Games-NA-Beat-Experts/dp/B000066546%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB000066546,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147430440_A_InventoryID_E_2147716332_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=beatexpert,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Beat%20the%20Experts&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,In Stock","False,False,False"
497,3112,9742,3112,G.I. Joe Mission: Cobra H.Q. Game,2002.0,4.0,,2-4,2.0,4.0,20  Min,20.0,20.0,12.0,1.0,Children's Game;Spies/Secret Agents,Roll / Spin and Move,Characters: G.I. Joe,http://www.boardgamegeek.com/boardgame/9579,"Amazon.com,Noble Knight Games,","$17.00,$25.00,Prices from $ 6.00","http://www.amazon.com/G-i-Joe-Mission-Cobra-H-q/dp/B00006781K%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00006781K,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147398421_A_InventoryID_E_2147637454_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=gijoemissioncobrahq,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=G.I.%20Joe%20-%20Mission%2C%20Cobra%20H.Q.%20Game&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,In Stock","False,False,False"
498,3664,4264,3664,Dschunke,2002.0,6.7,1465.0,3-4,3.0,4.0,45-60  Min,45.0,60.0,10.0,2.54,Economic,Auction/Bidding,Admin: Better Description Needed!,http://www.boardgamegeek.com/boardgame/3234,"Noble Knight Games,Amazon.com,","$44.95,$85.30,Prices from $ 16.00","http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147476965_A_InventoryID_E_2147904394_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=dschunke,http://www.amazon.com/Queen-Games-Dschunke-Game/dp/B00CHOKUAC%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00CHOKUAC,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Dschunke&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,In Stock","False,False,False"
499,3672,2524,3672,Clash of the Gladiators,2002.0,5.9,3781.0,2-5,2.0,5.0,45  Min,45.0,45.0,10.0,1.52,Ancient;Fighting,Dice Rolling;Player Elimination,Admin: Better Description Needed!;Ancient Rome;Gladiators,http://www.boardgamegeek.com/boardgame/3242,"BoardGameCo,Noble Knight Games,Noble Knight Games,Amazon.com,","$21.99,$34.00,$35.00,$59.99,Prices from $ 32.00","http://boardgameco.com/product/clash-of-the-gladiators/?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=clashgladiator,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_-1093612348_A_InventoryID_E_2147907527_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=clashgladiator,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_-1093612348_A_InventoryID_E_2148417064_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=clashgladiator,http://www.amazon.com/Clash-Gladiators-Board-Reiner-Knizia/dp/B000BXFRDQ%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB000BXFRDQ,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Clash%20of%20the%20Gladiators&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,In Stock,In Stock,In Stock","False,False,False,False,False"
500,3673,2494,3673,Wooly Bully,2002.0,6.1,2197.0,2-4,2.0,4.0,30  Min,30.0,30.0,7.0,1.67,Animals;Bluffing;Farming;Puzzle,Area Enclosure;Hand Management;Tile Placement,Animals: Sheep;Animals: Wolves,http://www.boardgamegeek.com/boardgame/3243,"BoardGameCo,Amazon.com,","$7.99,$19.99,Prices from $ 22.00","http://boardgameco.com/product/wooly-bully/?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=woolybully,http://www.amazon.com/Asmodee-GM01USASM-Wooly-Bully/dp/B0009Z3M92%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0009Z3M92,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Wooly%20Bully&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,In Stock","False,False,False"
501,3698,2127,3698,Pizarro & Co.,2002.0,6.6,1486.0,3-6,3.0,6.0,45  Min,45.0,45.0,12.0,2.47,Exploration;Renaissance,Auction/Bidding,Country: Portugal,http://www.boardgamegeek.com/boardgame/3267,"Noble Knight Games,Noble Knight Games,Game Surplus,Amazon.com,,Shiregames,Amazon.com,Amazon.com","$14.00,$23.95,$19.00,$79.99,Prices from $ 39.00,£12.00,£140.74,""EUR 57,61""","http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_-198613877_A_InventoryID_E_2147959497_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=pizarroco,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_-198613877_A_InventoryID_E_2148186572_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=pizarroco,http://www.gamesurplus.com/product_info.php?products_id=349&utm_source=boardgameprices.com&utm_medium=price-search&utm_term=pizarroco,http://www.amazon.com/Vintage-Sports-Cards-198-Pizarro/dp/B000A7870S%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB000A7870S,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Pizarro%20%26%20Co.&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg,http://shiregames.com/khxc/index.php?app=gbu0&ns=prodshow&ref=303&utm_source=boardgameprices.com&utm_medium=price-search&utm_term=pizarroco,http://www.amazon.co.uk/Pizarro-Co-Vintage-Sports-Cards/dp/B01LVVD869%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard013-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01LVVD869,http://www.amazon.de/Rio-Grande-Games-198-Pizarro/dp/B000A7870S%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard010-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB000A7870S","In Stock,In Stock,Unavailable,In Stock,In Stock,In Stock,In Stock,In Stock","False,False,False,False,False,True,True,True"
502,3716,7942,3716,Star Wars: Epic Duels,2002.0,7.0,743.0,2-6,2.0,6.0,30  Min,30.0,30.0,10.0,1.76,Fighting;Miniatures;Movies / TV / Radio theme;Science Fiction,Campaign / Battle Card Driven;Player Elimination;Roll / Spin and Move;Variable Player Powers,Components: Miniatures;Star Wars,http://www.boardgamegeek.com/boardgame/3284,"Noble Knight Games,Noble Knight Games,Game Surplus,Amazon.com,","$150.00,$175.00,$23.50,$220.00,Prices from $ 8.00","http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_-713696969_A_InventoryID_E_2148453776_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=starwarepicduel,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_-713696969_A_InventoryID_E_2148453668_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=starwarepicduel,http://www.gamesurplus.com/product_info.php?products_id=417&utm_source=boardgameprices.com&utm_medium=price-search&utm_term=starwarepicduel,http://www.amazon.com/Milton-Bradley-STAR-WARS-DUELS/dp/B00005YXWQ%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00005YXWQ,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Star%20Wars%20Epic%20Duels&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,Unavailable,In Stock,In Stock","False,False,False,False,False"
