_id,ltable_id,rtable_id,ltable_name,ltable_year,rtable_name,rtable_year
147549,1003,6617,Maul of America,1998.0,Legend of the Burning Sands,1998.0
147555,1003,7249,Maul of America,1998.0,Maul of America,1998.0
147559,1003,7452,Maul of America,1998.0,The Extraordinary Adventures of Baron Munchausen,1998.0
147561,1003,8466,Maul of America,1998.0,"Last Days of the Grande Armee, The",1998.0
147661,1115,3666,Evil Stevie's Pirate Game,1998.0,Catan: Cities & Knights Game Expansion,1998.0
147672,1115,6359,Evil Stevie's Pirate Game,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
147820,1347,365,Caesar: Conquest of Gaul,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
147834,1347,4546,Caesar: Conquest of Gaul,1998.0,Joan of Arc,1998.0
147840,1347,6359,Caesar: Conquest of Gaul,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
147841,1347,6374,Caesar: Conquest of Gaul,1998.0,Victory: The Blocks of War,1998.0
147843,1347,6617,Caesar: Conquest of Gaul,1998.0,Legend of the Burning Sands,1998.0
147849,1347,7249,Caesar: Conquest of Gaul,1998.0,Maul of America,1998.0
147853,1347,7452,Caesar: Conquest of Gaul,1998.0,The Extraordinary Adventures of Baron Munchausen,1998.0
147855,1347,8466,Caesar: Conquest of Gaul,1998.0,"Last Days of the Grande Armee, The",1998.0
147948,1388,913,The Circus Comes to Town,1998.0,The Circus Comes to Town,1998.0
147964,1388,5626,The Circus Comes to Town,1998.0,Circus Flohcati,1998.0
148073,1424,873,Games Kit: 4 Cooperative Pencil & Paper Games,1998.0,Games Kit: 4 Co-operative Pencil & Paper Games,1998.0
148123,1439,3666,The Andy Griffith Show Trivia Game,1998.0,Catan: Cities & Knights Game Expansion,1998.0
148134,1439,6359,The Andy Griffith Show Trivia Game,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
148168,1462,3939,Aquarius,1998.0,Aquarius,1998.0
148197,1511,106,Airlines: United States Set 2,1998.0,"Great War at Sea #2 - The North & Baltic Seas (1st Printing, Thin Box)",1998.0
148214,1511,5074,Airlines: United States Set 2,1998.0,Knightmare Chess 2,1998.0
148417,1625,3666,One Fish Two Fish Red Fish Go Fish! Card Game,1998.0,Catan: Cities & Knights Game Expansion,1998.0
148428,1625,6359,One Fish Two Fish Red Fish Go Fish! Card Game,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
148462,1657,3939,Aquarius,1998.0,Aquarius,1998.0
148492,1681,365,Reichstag: The Fall of Berlin,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
148506,1681,4546,Reichstag: The Fall of Berlin,1998.0,Joan of Arc,1998.0
148512,1681,6359,Reichstag: The Fall of Berlin,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
148513,1681,6374,Reichstag: The Fall of Berlin,1998.0,Victory: The Blocks of War,1998.0
148515,1681,6617,Reichstag: The Fall of Berlin,1998.0,Legend of the Burning Sands,1998.0
148521,1681,7249,Reichstag: The Fall of Berlin,1998.0,Maul of America,1998.0
148525,1681,7452,Reichstag: The Fall of Berlin,1998.0,The Extraordinary Adventures of Baron Munchausen,1998.0
148527,1681,8466,Reichstag: The Fall of Berlin,1998.0,"Last Days of the Grande Armee, The",1998.0
148576,1731,365,Monopoly: The Wizard of Oz,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
148590,1731,4546,Monopoly: The Wizard of Oz,1998.0,Joan of Arc,1998.0
148596,1731,6359,Monopoly: The Wizard of Oz,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
148597,1731,6374,Monopoly: The Wizard of Oz,1998.0,Victory: The Blocks of War,1998.0
148599,1731,6617,Monopoly: The Wizard of Oz,1998.0,Legend of the Burning Sands,1998.0
148605,1731,7249,Monopoly: The Wizard of Oz,1998.0,Maul of America,1998.0
148609,1731,7452,Monopoly: The Wizard of Oz,1998.0,The Extraordinary Adventures of Baron Munchausen,1998.0
148611,1731,8466,Monopoly: The Wizard of Oz,1998.0,"Last Days of the Grande Armee, The",1998.0
148644,1799,6865,Death Angel,1998.0,Death Angel,1998.0
148667,1855,2754,For the People,1998.0,For the People,1998.0
148744,1878,365,Clash of Titans: The Tank Battle for Kursk 1943,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
148758,1878,4546,Clash of Titans: The Tank Battle for Kursk 1943,1998.0,Joan of Arc,1998.0
148764,1878,6359,Clash of Titans: The Tank Battle for Kursk 1943,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
148765,1878,6374,Clash of Titans: The Tank Battle for Kursk 1943,1998.0,Victory: The Blocks of War,1998.0
148767,1878,6617,Clash of Titans: The Tank Battle for Kursk 1943,1998.0,Legend of the Burning Sands,1998.0
148773,1878,7249,Clash of Titans: The Tank Battle for Kursk 1943,1998.0,Maul of America,1998.0
148777,1878,7452,Clash of Titans: The Tank Battle for Kursk 1943,1998.0,The Extraordinary Adventures of Baron Munchausen,1998.0
148779,1878,8466,Clash of Titans: The Tank Battle for Kursk 1943,1998.0,"Last Days of the Grande Armee, The",1998.0
148828,1880,365,Triumphant Return: The Soviet Liberation of Kiev November 1943,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
148842,1880,4546,Triumphant Return: The Soviet Liberation of Kiev November 1943,1998.0,Joan of Arc,1998.0
148848,1880,6359,Triumphant Return: The Soviet Liberation of Kiev November 1943,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
148849,1880,6374,Triumphant Return: The Soviet Liberation of Kiev November 1943,1998.0,Victory: The Blocks of War,1998.0
148851,1880,6617,Triumphant Return: The Soviet Liberation of Kiev November 1943,1998.0,Legend of the Burning Sands,1998.0
148857,1880,7249,Triumphant Return: The Soviet Liberation of Kiev November 1943,1998.0,Maul of America,1998.0
148861,1880,7452,Triumphant Return: The Soviet Liberation of Kiev November 1943,1998.0,The Extraordinary Adventures of Baron Munchausen,1998.0
148863,1880,8466,Triumphant Return: The Soviet Liberation of Kiev November 1943,1998.0,"Last Days of the Grande Armee, The",1998.0
148883,1990,4405,Main Event Wrestling,1998.0,Main Event Wrestling,1998.0
148921,2014,3666,Xena Warrior Princess: The Board Game,1998.0,Catan: Cities & Knights Game Expansion,1998.0
148932,2014,6359,Xena Warrior Princess: The Board Game,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
148960,2026,2628,Blue's Clues Big Easy Game,1998.0,Katzenjammer Blues,1998.0
148963,2026,3666,Blue's Clues Big Easy Game,1998.0,Catan: Cities & Knights Game Expansion,1998.0
148974,2026,6359,Blue's Clues Big Easy Game,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
149080,2089,365,Towers of Hamburg,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
149094,2089,4546,Towers of Hamburg,1998.0,Joan of Arc,1998.0
149100,2089,6359,Towers of Hamburg,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
149101,2089,6374,Towers of Hamburg,1998.0,Victory: The Blocks of War,1998.0
149103,2089,6617,Towers of Hamburg,1998.0,Legend of the Burning Sands,1998.0
149109,2089,7249,Towers of Hamburg,1998.0,Maul of America,1998.0
149113,2089,7452,Towers of Hamburg,1998.0,The Extraordinary Adventures of Baron Munchausen,1998.0
149115,2089,8466,Towers of Hamburg,1998.0,"Last Days of the Grande Armee, The",1998.0
149583,2236,106,Victory:  The Blocks of War,1998.0,"Great War at Sea #2 - The North & Baltic Seas (1st Printing, Thin Box)",1998.0
149584,2236,365,Victory:  The Blocks of War,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
149598,2236,4546,Victory:  The Blocks of War,1998.0,Joan of Arc,1998.0
149604,2236,6359,Victory:  The Blocks of War,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
149605,2236,6374,Victory:  The Blocks of War,1998.0,Victory: The Blocks of War,1998.0
149607,2236,6617,Victory:  The Blocks of War,1998.0,Legend of the Burning Sands,1998.0
149613,2236,7249,Victory:  The Blocks of War,1998.0,Maul of America,1998.0
149617,2236,7452,Victory:  The Blocks of War,1998.0,The Extraordinary Adventures of Baron Munchausen,1998.0
149619,2236,8466,Victory:  The Blocks of War,1998.0,"Last Days of the Grande Armee, The",1998.0
150120,2438,7448,Bäuerchen & Co,1998.0,Edison & Co.,1998.0
150154,2440,6767,Cranium,1998.0,Cranium (Used),1998.0
150265,2456,3666,Monday Night Football: Interactive TV Card Game,1998.0,Catan: Cities & Knights Game Expansion,1998.0
150276,2456,6359,Monday Night Football: Interactive TV Card Game,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
150491,2528,6853,El Caballero,1998.0,El Caballero,1998.0
151021,2786,3666,Catan: Cities & Knights,1998.0,Catan: Cities & Knights Game Expansion,1998.0
151260,3026,9749,Doomed Battalions: ASL Module 11,1998.0,Aussie ASL '98 Pack (1st Edition),1998.0
151516,3263,365,Monopoly: National Parks Edition,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
151531,3263,4965,Monopoly: National Parks Edition,1998.0,Falling (2014 Edition),1998.0
151554,3263,9749,Monopoly: National Parks Edition,1998.0,Aussie ASL '98 Pack (1st Edition),1998.0
151600,3330,365,Triumph and Fall of the Desert Fox,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
151614,3330,4546,Triumph and Fall of the Desert Fox,1998.0,Joan of Arc,1998.0
151620,3330,6359,Triumph and Fall of the Desert Fox,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
151621,3330,6374,Triumph and Fall of the Desert Fox,1998.0,Victory: The Blocks of War,1998.0
151623,3330,6617,Triumph and Fall of the Desert Fox,1998.0,Legend of the Burning Sands,1998.0
151629,3330,7249,Triumph and Fall of the Desert Fox,1998.0,Maul of America,1998.0
151633,3330,7452,Triumph and Fall of the Desert Fox,1998.0,The Extraordinary Adventures of Baron Munchausen,1998.0
151635,3330,8466,Triumph and Fall of the Desert Fox,1998.0,"Last Days of the Grande Armee, The",1998.0
151760,3460,7891,Crète 1941: Opération Merkur,1998.0,"Barbarossa - Army Group Center, 1941",1998.0
151945,3470,3666,Godzilla Street Stomping Game,1998.0,Catan: Cities & Knights Game Expansion,1998.0
151956,3470,6359,Godzilla Street Stomping Game,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
151987,3480,3666,Charades for Dummies Game,1998.0,Catan: Cities & Knights Game Expansion,1998.0
151998,3480,6359,Charades for Dummies Game,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
152114,3493,3831,Auf Trab im Sulkydrom,1998.0,Auf Trab im Sulkydrom,1998.0
152398,3651,365,Wizard of Oz's Emerald Town,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
152400,3651,913,Wizard of Oz's Emerald Town,1998.0,The Circus Comes to Town,1998.0
152412,3651,4546,Wizard of Oz's Emerald Town,1998.0,Joan of Arc,1998.0
152418,3651,6359,Wizard of Oz's Emerald Town,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
152419,3651,6374,Wizard of Oz's Emerald Town,1998.0,Victory: The Blocks of War,1998.0
152421,3651,6617,Wizard of Oz's Emerald Town,1998.0,Legend of the Burning Sands,1998.0
152427,3651,7249,Wizard of Oz's Emerald Town,1998.0,Maul of America,1998.0
152431,3651,7452,Wizard of Oz's Emerald Town,1998.0,The Extraordinary Adventures of Baron Munchausen,1998.0
152433,3651,8466,Wizard of Oz's Emerald Town,1998.0,"Last Days of the Grande Armee, The",1998.0
152510,3689,7247,Alien Encounter,1998.0,Alien Hotshots,1998.0
152778,3804,913,Circus Flohcati,1998.0,The Circus Comes to Town,1998.0
152794,3804,5626,Circus Flohcati,1998.0,Circus Flohcati,1998.0
152995,3868,3666,The Three Stooges Card Game,1998.0,Catan: Cities & Knights Game Expansion,1998.0
153006,3868,6359,The Three Stooges Card Game,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
153242,3952,1681,Men Are from Mars Women Are from Venus,1998.0,"Men are from Mars, Women are from Venus",1998.0
153412,4075,2628,Katzenjammer Blues,1998.0,Katzenjammer Blues,1998.0
153700,4291,365,Legend of the Burning Sands,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
153714,4291,4546,Legend of the Burning Sands,1998.0,Joan of Arc,1998.0
153720,4291,6359,Legend of the Burning Sands,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
153721,4291,6374,Legend of the Burning Sands,1998.0,Victory: The Blocks of War,1998.0
153723,4291,6617,Legend of the Burning Sands,1998.0,Legend of the Burning Sands,1998.0
153729,4291,7249,Legend of the Burning Sands,1998.0,Maul of America,1998.0
153733,4291,7452,Legend of the Burning Sands,1998.0,The Extraordinary Adventures of Baron Munchausen,1998.0
153735,4291,8466,Legend of the Burning Sands,1998.0,"Last Days of the Grande Armee, The",1998.0
153868,4320,365,Wheel of Intoxication,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
153882,4320,4546,Wheel of Intoxication,1998.0,Joan of Arc,1998.0
153888,4320,6359,Wheel of Intoxication,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
153889,4320,6374,Wheel of Intoxication,1998.0,Victory: The Blocks of War,1998.0
153891,4320,6617,Wheel of Intoxication,1998.0,Legend of the Burning Sands,1998.0
153897,4320,7249,Wheel of Intoxication,1998.0,Maul of America,1998.0
153901,4320,7452,Wheel of Intoxication,1998.0,The Extraordinary Adventures of Baron Munchausen,1998.0
153903,4320,8466,Wheel of Intoxication,1998.0,"Last Days of the Grande Armee, The",1998.0
154030,4333,9403,Gold Digger,1998.0,Gold Digger,1998.0
154097,4391,5885,Kahuna,1998.0,Kahuna,1998.0
154297,4626,3666,Deathtrap Dungeon: Card Game,1998.0,Catan: Cities & Knights Game Expansion,1998.0
154308,4626,6359,Deathtrap Dungeon: Card Game,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
154362,4627,7448,Edison & Co.,1998.0,Edison & Co.,1998.0
154627,4861,1168,David & Goliath,1998.0,David & Goliath,1998.0
155052,5116,3399,ConTrack: Switzerland & Austria,1998.0,ConTrack Expansion - Switzerland & Austria,1998.0
155128,5143,365,Willie's White House,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
155139,5143,3885,Willie's White House,1998.0,White Ensign,1998.0
155212,5260,365,Age of Arguments,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
155226,5260,4546,Age of Arguments,1998.0,Joan of Arc,1998.0
155232,5260,6359,Age of Arguments,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
155233,5260,6374,Age of Arguments,1998.0,Victory: The Blocks of War,1998.0
155235,5260,6617,Age of Arguments,1998.0,Legend of the Burning Sands,1998.0
155241,5260,7249,Age of Arguments,1998.0,Maul of America,1998.0
155245,5260,7452,Age of Arguments,1998.0,The Extraordinary Adventures of Baron Munchausen,1998.0
155247,5260,8466,Age of Arguments,1998.0,"Last Days of the Grande Armee, The",1998.0
155421,5380,106,Great War at Sea 2: The North & Baltic Seas,1998.0,"Great War at Sea #2 - The North & Baltic Seas (1st Printing, Thin Box)",1998.0
155422,5380,365,Great War at Sea 2: The North & Baltic Seas,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
155438,5380,5074,Great War at Sea 2: The North & Baltic Seas,1998.0,Knightmare Chess 2,1998.0
155443,5380,6374,Great War at Sea 2: The North & Baltic Seas,1998.0,Victory: The Blocks of War,1998.0
155463,5383,106,Great War at Sea: U.S. Navy Plan Orange,1998.0,"Great War at Sea #2 - The North & Baltic Seas (1st Printing, Thin Box)",1998.0
155464,5383,365,Great War at Sea: U.S. Navy Plan Orange,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
155485,5383,6374,Great War at Sea: U.S. Navy Plan Orange,1998.0,Victory: The Blocks of War,1998.0
155716,5446,365,Warzone (second edition),1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
155731,5446,4965,Warzone (second edition),1998.0,Falling (2014 Edition),1998.0
155754,5446,9749,Warzone (second edition),1998.0,Aussie ASL '98 Pack (1st Edition),1998.0
155967,5653,106,War Without Mercy,1998.0,"Great War at Sea #2 - The North & Baltic Seas (1st Printing, Thin Box)",1998.0
155968,5653,365,War Without Mercy,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
155989,5653,6374,War Without Mercy,1998.0,Victory: The Blocks of War,1998.0
156266,5883,1681,Mars 2020,1998.0,"Men are from Mars, Women are from Venus",1998.0
156414,5994,6865,Death in the Dark,1998.0,Death Angel,1998.0
156446,6068,5074,Trigon Chess & Checkers,1998.0,Knightmare Chess 2,1998.0
156580,6218,6767,Cranium Cariboo,1998.0,Cranium (Used),1998.0
156598,6258,365,El Grande: König & Intrigant - Player's Edition,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
156613,6258,4965,El Grande: König & Intrigant - Player's Edition,1998.0,Falling (2014 Edition),1998.0
156623,6258,6853,El Grande: König & Intrigant - Player's Edition,1998.0,El Caballero,1998.0
156633,6258,8466,El Grande: König & Intrigant - Player's Edition,1998.0,"Last Days of the Grande Armee, The",1998.0
156636,6258,9749,El Grande: König & Intrigant - Player's Edition,1998.0,Aussie ASL '98 Pack (1st Edition),1998.0
156807,6497,106,Tokimeki Memorial 2 Game of Life ('Jinsei Game'),1998.0,"Great War at Sea #2 - The North & Baltic Seas (1st Printing, Thin Box)",1998.0
156808,6497,365,Tokimeki Memorial 2 Game of Life ('Jinsei Game'),1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
156817,6497,3666,Tokimeki Memorial 2 Game of Life ('Jinsei Game'),1998.0,Catan: Cities & Knights Game Expansion,1998.0
156822,6497,4546,Tokimeki Memorial 2 Game of Life ('Jinsei Game'),1998.0,Joan of Arc,1998.0
156824,6497,5074,Tokimeki Memorial 2 Game of Life ('Jinsei Game'),1998.0,Knightmare Chess 2,1998.0
156828,6497,6359,Tokimeki Memorial 2 Game of Life ('Jinsei Game'),1998.0,Caesar: Conquest of Gaul Board Game,1998.0
156829,6497,6374,Tokimeki Memorial 2 Game of Life ('Jinsei Game'),1998.0,Victory: The Blocks of War,1998.0
156831,6497,6617,Tokimeki Memorial 2 Game of Life ('Jinsei Game'),1998.0,Legend of the Burning Sands,1998.0
156837,6497,7249,Tokimeki Memorial 2 Game of Life ('Jinsei Game'),1998.0,Maul of America,1998.0
156841,6497,7452,Tokimeki Memorial 2 Game of Life ('Jinsei Game'),1998.0,The Extraordinary Adventures of Baron Munchausen,1998.0
156843,6497,8466,Tokimeki Memorial 2 Game of Life ('Jinsei Game'),1998.0,"Last Days of the Grande Armee, The",1998.0
156943,6650,3666,Star Wars: Escape the Death Star Action Figure Game,1998.0,Catan: Cities & Knights Game Expansion,1998.0
156954,6650,6359,Star Wars: Escape the Death Star Action Figure Game,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
156960,6650,6865,Star Wars: Escape the Death Star Action Figure Game,1998.0,Death Angel,1998.0
157228,6766,365,Trivial Pursuit: Know-It-All Edition,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
157243,6766,4965,Trivial Pursuit: Know-It-All Edition,1998.0,Falling (2014 Edition),1998.0
157266,6766,9749,Trivial Pursuit: Know-It-All Edition,1998.0,Aussie ASL '98 Pack (1st Edition),1998.0
157354,6899,365,Monopoly: World Cup France '98 Edition,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
157369,6899,4965,Monopoly: World Cup France '98 Edition,1998.0,Falling (2014 Edition),1998.0
157392,6899,9749,Monopoly: World Cup France '98 Edition,1998.0,Aussie ASL '98 Pack (1st Edition),1998.0
157396,6936,365,Joan of Arc,1998.0,War of Resistance - China Theater (Plain White Box Edition),1998.0
157410,6936,4546,Joan of Arc,1998.0,Joan of Arc,1998.0
157416,6936,6359,Joan of Arc,1998.0,Caesar: Conquest of Gaul Board Game,1998.0
157417,6936,6374,Joan of Arc,1998.0,Victory: The Blocks of War,1998.0
157419,6936,6617,Joan of Arc,1998.0,Legend of the Burning Sands,1998.0
157425,6936,7249,Joan of Arc,1998.0,Maul of America,1998.0
157429,6936,7452,Joan of Arc,1998.0,The Extraordinary Adventures of Baron Munchausen,1998.0
157431,6936,8466,Joan of Arc,1998.0,"Last Days of the Grande Armee, The",1998.0
157563,31,292,Build Puzzle Town,1976.0,Build Puzzle Town,1976.0
157728,314,1603,The Battle of Saratoga,1976.0,Wellington's Victory - The Battle of Waterloo,1976.0
157730,314,2684,The Battle of Saratoga,1976.0,Bay of Pigs,1976.0
157737,314,5413,The Battle of Saratoga,1976.0,Brandy Station - Clash of Cavalry,1976.0
157744,314,7364,The Battle of Saratoga,1976.0,UFO - Game of Close Encounters,1976.0
157745,314,8565,The Battle of Saratoga,1976.0,"Battle of Camden, S.C., The",1976.0
157746,314,9122,The Battle of Saratoga,1976.0,"Fall of Bataan, The",1976.0
158120,1129,6868,Their Finest Hour,1976.0,Their Finest Hour (1st Edition),1976.0
158191,1292,3697,Field Regulations,1976.0,Field Marshal,1976.0
158226,1293,6429,Valley Forge,1976.0,Valley Forge,1976.0
158233,1293,9220,Valley Forge,1976.0,Valley Forge 1778,1976.0
158271,1530,3626,The Twizzle Game,1976.0,Burma Board Game,1976.0
158284,1530,7364,The Twizzle Game,1976.0,UFO - Game of Close Encounters,1976.0
158409,1911,4657,Thirty Years War (first edition),1976.0,Boer War,1976.0
158417,1911,6868,Thirty Years War (first edition),1976.0,Their Finest Hour (1st Edition),1976.0
158430,1932,1603,The Warriors of the Green Planet Trilogy of  Games Additional Rules,1976.0,Wellington's Victory - The Battle of Waterloo,1976.0
158432,1932,2684,The Warriors of the Green Planet Trilogy of  Games Additional Rules,1976.0,Bay of Pigs,1976.0
158439,1932,5413,The Warriors of the Green Planet Trilogy of  Games Additional Rules,1976.0,Brandy Station - Clash of Cavalry,1976.0
158440,1932,5513,The Warriors of the Green Planet Trilogy of  Games Additional Rules,1976.0,"Bicentennial Games, The",1976.0
158446,1932,7364,The Warriors of the Green Planet Trilogy of  Games Additional Rules,1976.0,UFO - Game of Close Encounters,1976.0
158447,1932,8565,The Warriors of the Green Planet Trilogy of  Games Additional Rules,1976.0,"Battle of Camden, S.C., The",1976.0
158448,1932,9122,The Warriors of the Green Planet Trilogy of  Games Additional Rules,1976.0,"Fall of Bataan, The",1976.0
158457,1941,1603,Warriors of the Green Planet,1976.0,Wellington's Victory - The Battle of Waterloo,1976.0
158459,1941,2684,Warriors of the Green Planet,1976.0,Bay of Pigs,1976.0
158466,1941,5413,Warriors of the Green Planet,1976.0,Brandy Station - Clash of Cavalry,1976.0
158473,1941,7364,Warriors of the Green Planet,1976.0,UFO - Game of Close Encounters,1976.0
158474,1941,8565,Warriors of the Green Planet,1976.0,"Battle of Camden, S.C., The",1976.0
158475,1941,9122,Warriors of the Green Planet,1976.0,"Fall of Bataan, The",1976.0
158484,1942,1603,War of the Sky Galleons,1976.0,Wellington's Victory - The Battle of Waterloo,1976.0
158486,1942,2684,War of the Sky Galleons,1976.0,Bay of Pigs,1976.0
158490,1942,4657,War of the Sky Galleons,1976.0,Boer War,1976.0
158493,1942,5413,War of the Sky Galleons,1976.0,Brandy Station - Clash of Cavalry,1976.0
158500,1942,7364,War of the Sky Galleons,1976.0,UFO - Game of Close Encounters,1976.0
158501,1942,8565,War of the Sky Galleons,1976.0,"Battle of Camden, S.C., The",1976.0
158502,1942,9122,War of the Sky Galleons,1976.0,"Fall of Bataan, The",1976.0
158667,2504,9548,Custer's Last Stand,1976.0,Napoleon's Last Battles,1976.0
158700,2659,1603,Jacksonville: the Beaches of DOOM,1976.0,Wellington's Victory - The Battle of Waterloo,1976.0
158702,2659,2684,Jacksonville: the Beaches of DOOM,1976.0,Bay of Pigs,1976.0
158709,2659,5413,Jacksonville: the Beaches of DOOM,1976.0,Brandy Station - Clash of Cavalry,1976.0
158716,2659,7364,Jacksonville: the Beaches of DOOM,1976.0,UFO - Game of Close Encounters,1976.0
158717,2659,8565,Jacksonville: the Beaches of DOOM,1976.0,"Battle of Camden, S.C., The",1976.0
158718,2659,9122,Jacksonville: the Beaches of DOOM,1976.0,"Fall of Bataan, The",1976.0
158725,2680,313,Westwall: Four Battles to Germany,1976.0,Four Battles in North Africa,1976.0
158748,2680,9548,Westwall: Four Battles to Germany,1976.0,Napoleon's Last Battles,1976.0
158862,3023,1603,The Siege of Leningrad,1976.0,Wellington's Victory - The Battle of Waterloo,1976.0
158864,3023,2684,The Siege of Leningrad,1976.0,Bay of Pigs,1976.0
158871,3023,5413,The Siege of Leningrad,1976.0,Brandy Station - Clash of Cavalry,1976.0
158878,3023,7364,The Siege of Leningrad,1976.0,UFO - Game of Close Encounters,1976.0
158879,3023,8565,The Siege of Leningrad,1976.0,"Battle of Camden, S.C., The",1976.0
158880,3023,9122,The Siege of Leningrad,1976.0,"Fall of Bataan, The",1976.0
158892,3024,3626,Burma,1976.0,Burma Board Game,1976.0
158963,3096,9434,William the Conqueror: 1066,1976.0,William the Conqueror - 1066,1976.0
159024,3274,1603,Crusader: Battle for Tobruk 1941,1976.0,Wellington's Victory - The Battle of Waterloo,1976.0
159041,3274,8565,Crusader: Battle for Tobruk 1941,1976.0,"Battle of Camden, S.C., The",1976.0
159054,3280,3626,Welcome Back Kotter The Up Your Nose With A Rubber Hose Game,1976.0,Burma Board Game,1976.0
159067,3280,7364,Welcome Back Kotter The Up Your Nose With A Rubber Hose Game,1976.0,UFO - Game of Close Encounters,1976.0
159108,3510,3626,Mickey Mouse Game,1976.0,Burma Board Game,1976.0
159121,3510,7364,Mickey Mouse Game,1976.0,UFO - Game of Close Encounters,1976.0
159172,4013,6830,Invasion: America,1976.0,Invasion: America,1976.0
159191,4016,4581,The Plot to Assassinate Hitler,1976.0,"Plot to Assassinate Hitler, The",1976.0
159321,4111,1603,Outreach: The Conquest of the Galaxy 3000AD,1976.0,Wellington's Victory - The Battle of Waterloo,1976.0
159323,4111,2684,Outreach: The Conquest of the Galaxy 3000AD,1976.0,Bay of Pigs,1976.0
159330,4111,5413,Outreach: The Conquest of the Galaxy 3000AD,1976.0,Brandy Station - Clash of Cavalry,1976.0
159337,4111,7364,Outreach: The Conquest of the Galaxy 3000AD,1976.0,UFO - Game of Close Encounters,1976.0
159338,4111,8565,Outreach: The Conquest of the Galaxy 3000AD,1976.0,"Battle of Camden, S.C., The",1976.0
159339,4111,9122,Outreach: The Conquest of the Galaxy 3000AD,1976.0,"Fall of Bataan, The",1976.0
159537,4652,1603,War of the Ring: The Game of Middle Earth,1976.0,Wellington's Victory - The Battle of Waterloo,1976.0
159539,4652,2684,War of the Ring: The Game of Middle Earth,1976.0,Bay of Pigs,1976.0
159540,4652,3626,War of the Ring: The Game of Middle Earth,1976.0,Burma Board Game,1976.0
159543,4652,4657,War of the Ring: The Game of Middle Earth,1976.0,Boer War,1976.0
159546,4652,5413,War of the Ring: The Game of Middle Earth,1976.0,Brandy Station - Clash of Cavalry,1976.0
159553,4652,7364,War of the Ring: The Game of Middle Earth,1976.0,UFO - Game of Close Encounters,1976.0
159554,4652,8565,War of the Ring: The Game of Middle Earth,1976.0,"Battle of Camden, S.C., The",1976.0
159555,4652,9122,War of the Ring: The Game of Middle Earth,1976.0,"Fall of Bataan, The",1976.0
159562,4691,313,Napoleon's Last Battles,1976.0,Four Battles in North Africa,1976.0
159585,4691,9548,Napoleon's Last Battles,1976.0,Napoleon's Last Battles,1976.0
159706,5195,4835,Armor Supremacy,1976.0,Armor Supremacy,1976.0
159780,5442,1603,Wellington's Victory: Battle of Waterloo,1976.0,Wellington's Victory - The Battle of Waterloo,1976.0
159782,5442,2684,Wellington's Victory: Battle of Waterloo,1976.0,Bay of Pigs,1976.0
159789,5442,5413,Wellington's Victory: Battle of Waterloo,1976.0,Brandy Station - Clash of Cavalry,1976.0
159796,5442,7364,Wellington's Victory: Battle of Waterloo,1976.0,UFO - Game of Close Encounters,1976.0
